date,close,open,maximo,minimo,variacion,anterior,predictions
2002-10-18,743.95,745.8,746.95,742.5,-0.0028000000000000004,746.05,735.1928732399518
2002-10-21,736.75,743.7,743.95,736.0,-0.0097,743.95,744.9544343582858
2002-10-22,736.15,736.0,738.55,734.0,-0.0008,736.75,738.1237977785071
2002-10-23,736.55,736.0,736.75,731.5,0.0005,736.15,742.3880052933824
2002-10-24,735.45,736.3,737.75,734.3,-0.0015,736.55,741.2187675852425
2002-10-25,733.25,735.2,737.15,732.5,-0.003,735.45,727.2212300511213
2002-10-28,731.55,733.0,733.25,729.0,-0.0023,733.25,726.5088285618364
2002-10-29,735.15,731.3,735.75,731.3,0.0049,731.55,730.3835306568343
2002-10-30,733.35,735.0,735.25,732.2,-0.0024,735.15,732.5198662804198
2002-10-31,726.75,733.1,733.35,726.0,-0.009000000000000001,733.35,734.2631836467925
2002-11-01,726.75,726.5,726.75,726.5,0.0,726.75,729.4244021226289
2002-11-04,719.25,727.0,727.25,717.5,-0.0103,726.75,724.483083344131
2002-11-05,720.05,719.0,722.15,717.3,0.0011,719.25,722.1082720763328
2002-11-06,718.75,719.9,721.25,716.3,-0.0018,720.05,720.0656917763424
2002-11-07,713.75,718.5,719.25,711.0,-0.006999999999999999,718.75,715.7567365584927
2002-11-08,711.45,713.5,713.75,709.0,-0.0032,713.75,712.9690459535301
2002-11-11,710.35,712.0,712.75,708.5,-0.0015,711.45,708.0244291022376
2002-11-12,707.25,712.0,712.25,706.3,-0.0044,710.35,712.8530593611142
2002-11-13,708.95,707.0,710.95,705.9,0.0024,707.25,706.5393233802191
2002-11-14,709.75,708.7,711.75,706.8,0.0011,708.95,701.2701953586139
2002-11-15,705.55,709.5,709.7,703.9,-0.0059,709.75,706.2055458631207
2002-11-18,701.95,705.3,705.45,700.0,-0.0051,705.55,699.7257996239754
2002-11-19,698.75,701.8,702.25,696.8,-0.0046,701.95,701.9861470618258
2002-11-20,696.75,698.5,699.25,695.4,-0.0029,698.75,699.3794012543582
2002-11-21,704.25,696.5,704.25,695.9,0.0108,696.75,694.4991812540881
2002-11-22,709.55,704.0,710.25,704.0,0.0075,704.25,697.857773299805
2002-11-25,707.75,708.0,710.75,706.3,-0.0025,709.55,705.8116418274722
2002-11-26,707.25,707.5,708.85,706.5,-0.0007000000000000001,707.75,706.5527553851572
2002-11-27,707.05,707.0,708.35,706.0,-0.0003,707.25,706.3280558934157
2002-11-28,704.25,706.5,706.75,703.6,-0.004,707.05,708.794577055214
2002-11-29,703.75,704.0,704.75,701.5,-0.0007000000000000001,704.25,703.4218908694742
2002-12-02,701.25,702.2,702.45,698.9,-0.0036,703.75,701.1613630905313
2002-12-03,705.05,701.0,705.45,701.0,0.0054,701.25,700.65472193225
2002-12-04,712.1,704.8,712.1,704.8,0.01,705.05,705.3671090573126
2002-12-05,707.05,712.0,712.35,705.3,-0.0070999999999999995,712.1,711.5970290932182
2002-12-06,703.95,706.8,708.55,701.0,-0.0044,707.05,706.7214818039732
2002-12-09,705.25,703.0,708.05,703.0,0.0018,703.95,700.9884719779714
2002-12-10,702.25,705.0,705.25,701.5,-0.0043,705.25,707.4905466042427
2002-12-11,697.65,702.0,703.25,695.0,-0.0066,702.25,700.9910174274005
2002-12-12,692.75,697.4,697.65,691.0,-0.006999999999999999,697.65,696.6539603846386
2002-12-13,696.55,692.5,698.25,692.0,0.0055000000000000005,692.75,690.5430059150739
2002-12-16,695.45,696.3,697.05,693.1,-0.0016,696.55,699.1309072868632
2002-12-17,694.15,695.2,695.35,692.0,-0.0019,695.45,691.4073839812593
2002-12-18,696.25,694.0,696.95,693.5,0.003,694.15,696.5035709660299
2002-12-19,698.15,696.0,699.35,695.7,0.0027,696.25,694.3990686917153
2002-12-20,699.65,698.0,699.85,695.5,0.0021,698.15,700.2246359349557
2002-12-23,707.25,699.5,707.25,699.5,0.0109,699.65,697.2083559522699
2002-12-24,706.25,707.0,708.25,704.0,-0.0014000000000000002,707.25,710.5023537233694
2002-12-25,706.25,706.0,706.25,706.0,0.0,706.25,704.0694215936354
2002-12-26,710.05,706.0,712.25,706.0,0.0054,706.25,706.4966571525655
2002-12-27,713.25,710.5,714.35,710.0,0.0045000000000000005,710.05,711.5078281079475
2002-12-30,720.25,713.8,722.25,713.8,0.0098,713.25,714.400034920449
2002-12-31,720.25,720.0,720.25,720.0,0.0,720.25,720.940163602965
2003-01-01,720.25,720.0,720.25,720.0,0.0,720.25,721.3725699179508
2003-01-02,718.35,720.0,720.95,717.5,-0.0026,720.25,723.4554472772347
2003-01-03,713.95,718.2,718.45,712.0,-0.0060999999999999995,718.35,719.722012481548
2003-01-06,712.75,711.55,712.85,708.0,-0.0017000000000000001,713.95,719.6879834103024
2003-01-07,711.5,712.5,716.1,711.0,-0.0018,712.75,712.353792700165
2003-01-08,711.0,711.0,712.0,707.4,-0.0007000000000000001,711.5,712.2170667577655
2003-01-09,711.05,710.5,713.75,709.7,0.0001,711.0,709.4491979005139
2003-01-10,713.65,710.8,715.95,710.8,0.0037,711.05,712.0861585836248
2003-01-13,711.45,710.5,712.25,708.6,-0.0031,713.65,717.5728752148739
2003-01-14,713.05,711.2,714.35,708.0,0.0022,711.45,708.6800164170763
2003-01-15,718.45,712.9,719.35,712.0,0.0076,713.05,712.4471163404287
2003-01-16,719.05,718.3,722.45,718.3,0.0008,718.45,719.9815793482126
2003-01-17,726.45,718.8,730.25,718.8,0.0103,719.05,721.6701955594756
2003-01-20,723.15,726.2,729.15,723.0,-0.0045000000000000005,726.45,727.3366320042636
2003-01-21,727.75,723.0,728.25,723.0,0.0064,723.15,723.7769329106037
2003-01-22,730.25,727.5,734.15,727.0,0.0034000000000000002,727.75,732.6268099888895
2003-01-23,729.85,730.0,731.15,727.0,-0.0005,730.25,730.8759106791226
2003-01-24,734.95,729.7,736.65,729.7,0.006999999999999999,729.85,737.3858382739207
2003-01-27,738.55,735.0,739.75,735.0,0.0049,734.95,730.9058527549773
2003-01-28,738.55,738.3,738.85,735.5,0.0,738.55,743.0328095935017
2003-01-29,738.75,738.4,741.25,737.0,0.0003,738.55,740.340243448531
2003-01-30,735.25,738.5,738.75,733.1,-0.004699999999999999,738.75,738.5557930974138
2003-01-31,735.25,735.0,737.55,734.6,0.0,735.25,738.2064906686953
2003-02-03,733.55,731.0,734.95,731.0,-0.0023,735.25,736.3009513460424
2003-02-04,743.15,733.3,743.15,733.3,0.0131,733.55,732.4768767866732
2003-02-05,741.75,743.0,748.45,741.0,-0.0019,743.15,745.2076705189936
2003-02-06,743.0,741.5,744.15,741.0,0.0017000000000000001,741.75,739.5482662047453
2003-02-07,742.35,742.85,743.0,739.6,-0.0009,743.0,740.0443752098209
2003-02-10,743.75,742.5,744.05,742.5,0.0019,742.35,742.4076431769814
2003-02-11,745.15,743.6,745.45,739.0,0.0019,743.75,747.4370060263378
2003-02-12,747.5,745.0,749.05,745.0,0.0032,745.15,747.1744141872393
2003-02-13,748.8,747.25,749.9,747.25,0.0017000000000000001,747.5,745.7388735917044
2003-02-14,746.0,748.5,749.3,744.3,-0.0037,748.8,752.2383160932058
2003-02-17,741.25,742.5,743.05,740.9,-0.0064,746.0,745.0049297390212
2003-02-18,740.25,741.0,741.25,739.0,-0.0013,741.25,747.5996372929961
2003-02-19,746.75,740.0,748.05,740.0,0.0088,740.25,740.9094594997295
2003-02-20,748.05,746.5,748.25,744.5,0.0017000000000000001,746.75,747.1370996974891
2003-02-21,750.45,747.9,751.85,746.5,0.0032,748.05,746.7503129060607
2003-02-24,754.25,750.2,755.45,749.5,0.0051,750.45,747.6803283115978
2003-02-25,753.5,754.0,757.7,753.0,-0.001,754.25,747.8924851157901
2003-02-26,753.75,753.0,754.45,751.9,0.0003,753.5,759.1235688204184
2003-02-27,751.5,753.5,756.45,749.8,-0.003,753.75,753.8513342050136
2003-02-28,749.15,751.25,751.75,748.0,-0.0031,751.5,752.6855379728183
2003-03-03,749.25,749.0,749.95,746.5,0.0001,749.15,749.9921399045485
2003-03-04,753.95,749.0,754.35,749.0,0.0063,749.25,752.6532865475613
2003-03-05,756.15,753.8,756.75,753.8,0.0029,753.95,755.7245871870898
2003-03-06,754.55,756.0,756.25,753.0,-0.0021,756.15,756.1575993658511
2003-03-07,754.35,754.3,758.45,754.0,-0.0003,754.55,754.6790715113175
2003-03-10,757.05,754.0,759.55,754.0,0.0036,754.35,754.4702988005581
2003-03-11,752.05,756.8,757.05,751.0,-0.0066,757.05,759.0804372582732
2003-03-12,755.45,751.8,755.45,751.6,0.0045000000000000005,752.05,756.4531816851129
2003-03-13,742.5,755.2,755.7,741.0,-0.0171,755.45,756.5676382601054
2003-03-14,738.25,742.0,742.25,736.4,-0.005699999999999999,742.5,744.4986799407676
2003-03-17,738.75,738.0,745.25,735.9,0.0007000000000000001,738.25,738.687024849174
2003-03-18,734.45,738.5,738.75,733.0,-0.0058,738.75,740.2363422981068
2003-03-19,738.75,734.2,739.35,734.2,0.0059,734.45,735.3989657390343
2003-03-20,742.15,738.5,744.25,738.5,0.0046,738.75,732.2541922751316
2003-03-21,730.25,742.0,742.25,729.0,-0.016,742.15,742.1270445824846
2003-03-24,731.25,730.0,735.25,730.0,0.0014000000000000002,730.25,732.388594531645
2003-03-25,726.45,731.0,731.25,725.7,-0.0066,731.25,728.0978042490467
2003-03-26,726.25,726.2,727.15,723.0,-0.0003,726.45,729.8430156871696
2003-03-27,726.25,727.9,731.55,726.0,0.0,726.25,720.2308490306254
2003-03-28,726.15,726.0,728.85,724.7,-0.0001,726.25,719.9471663940748
2003-03-31,733.5,726.0,737.3,726.0,0.0101,726.15,727.7854125698946
2003-04-01,726.15,733.0,733.45,725.7,-0.01,733.5,731.992996977927
2003-04-02,723.35,726.0,726.35,719.0,-0.0039000000000000003,726.15,728.7742270747365
2003-04-03,721.25,718.0,723.5,718.0,-0.0029,723.35,721.2773393854136
2003-04-04,721.95,721.0,723.45,719.2,0.001,721.25,718.2840003973048
2003-04-07,716.85,721.8,721.95,716.2,-0.0070999999999999995,721.95,724.2675932819327
2003-04-08,720.25,716.7,720.8,716.7,0.004699999999999999,716.85,713.8391626346182
2003-04-09,723.75,720.0,724.95,719.7,0.0049,720.25,720.8964697341352
2003-04-10,724.55,723.5,726.25,723.5,0.0011,723.75,719.248105906396
2003-04-11,721.05,725.3,725.55,720.5,-0.0048,724.55,718.6909300280535
2003-04-14,721.05,720.8,721.2,719.6,0.0,721.05,721.8095086586898
2003-04-15,718.85,720.8,720.95,717.2,-0.0031,721.05,715.6847797745945
2003-04-16,714.55,717.5,717.75,712.6,-0.006,718.85,719.7119376340969
2003-04-17,714.25,714.3,715.45,712.0,-0.0004,714.55,713.7731011708761
2003-04-18,714.25,714.0,714.25,714.0,0.0,714.25,711.5275225543838
2003-04-21,715.25,714.0,715.85,713.0,0.0014000000000000002,714.25,713.9197604848312
2003-04-22,716.65,715.0,717.35,715.0,0.002,715.25,712.594454102492
2003-04-23,710.25,716.5,716.75,708.9,-0.0089,716.65,714.5354895408911
2003-04-24,710.75,710.0,711.45,707.2,0.0007000000000000001,710.25,711.2374240157438
2003-04-25,712.15,710.5,713.9,710.3,0.002,710.75,709.4658304914692
2003-04-28,708.25,712.0,712.25,705.5,-0.0055000000000000005,712.15,711.2681541989218
2003-04-29,706.5,708.0,708.5,704.0,-0.0025,708.25,708.2242414610465
2003-04-30,702.25,706.0,706.25,702.0,-0.006,706.5,705.9485378320671
2003-05-01,702.25,702.0,702.25,702.0,0.0,702.25,704.4661811930603
2003-05-02,698.55,702.0,703.05,698.2,-0.0053,702.25,703.5251787530316
2003-05-05,698.75,698.3,701.75,697.3,0.0003,698.55,700.3016124261542
2003-05-06,699.75,699.0,702.85,698.5,0.0014000000000000002,698.75,699.0051900143134
2003-05-07,694.95,699.5,699.75,694.0,-0.0069,699.75,696.8761637509455
2003-05-08,694.75,694.7,696.35,693.0,-0.0003,694.95,695.4662678221652
2003-05-09,696.15,694.6,697.05,693.3,0.002,694.75,695.304416703398
2003-05-12,694.85,695.9,698.3,694.7,-0.0019,696.15,694.6627942078725
2003-05-13,695.5,694.7,696.0,692.9,0.0009,694.85,694.7570584930893
2003-05-14,702.55,695.0,705.25,695.0,0.0101,695.5,692.9043734938679
2003-05-15,706.95,702.3,708.85,702.3,0.0063,702.55,705.8712518737558
2003-05-16,705.1,706.7,712.0,702.7,-0.0026,706.95,705.0379890885362
2003-05-19,713.95,704.8,714.75,704.8,0.0126,705.1,704.3822386740828
2003-05-20,711.45,713.7,716.05,710.2,-0.0034999999999999996,713.95,718.9921282991378
2003-05-21,711.45,711.2,711.45,711.2,0.0,711.45,709.3582441354698
2003-05-22,707.25,711.2,711.45,706.3,-0.0059,711.45,713.7652411637356
2003-05-23,706.25,707.0,707.25,703.4,-0.0014000000000000002,707.25,707.1249118115711
2003-05-26,710.0,706.0,710.0,703.0,0.0053,706.25,707.9631716806
2003-05-27,710.55,709.5,711.75,707.3,0.0008,710.0,708.6623264001439
2003-05-28,713.75,710.3,714.45,710.0,0.0045000000000000005,710.55,716.3730385847826
2003-05-29,711.95,713.5,713.65,707.9,-0.0025,713.75,714.6880328801717
2003-05-30,711.45,711.8,716.45,710.5,-0.0007000000000000001,711.95,709.5547207191759
2003-06-02,711.25,711.2,712.25,709.0,-0.0003,711.45,718.5255192730635
2003-06-03,712.95,711.0,713.95,710.0,0.0024,711.25,710.5844925030866
2003-06-04,715.25,712.8,715.25,710.0,0.0032,712.95,713.1555748913147
2003-06-05,715.05,715.0,719.05,714.0,-0.0003,715.25,715.4789536723423
2003-06-06,714.25,714.8,715.35,709.5,-0.0011,715.05,713.9887471164809
2003-06-09,717.05,714.0,718.45,714.0,0.0039000000000000003,714.25,716.5071085791332
2003-06-10,717.15,716.8,718.35,716.7,0.0001,717.05,716.8051203754214
2003-06-11,714.55,716.9,719.45,713.2,-0.0036,717.15,718.7853140268367
2003-06-12,707.5,714.3,714.6,704.0,-0.009899999999999999,714.55,714.6995883020302
2003-06-13,707.65,707.2,709.15,706.4,0.0002,707.5,706.9365000803847
2003-06-16,707.65,707.5,707.75,707.4,0.0,707.65,710.4562930411743
2003-06-17,703.75,707.4,707.65,703.3,-0.0055000000000000005,707.65,707.9910342089371
2003-06-18,707.25,703.5,707.95,703.5,0.005,703.75,701.1361568840332
2003-06-19,706.25,707.0,710.25,705.9,-0.0014000000000000002,707.25,705.8687953197674
2003-06-20,705.05,705.5,707.75,703.4,-0.0017000000000000001,706.25,703.3303353863051
2003-06-23,703.75,704.8,706.45,703.4,-0.0018,705.05,706.509120188813
2003-06-24,703.0,703.5,703.7,701.9,-0.0011,703.75,703.1933365129912
2003-06-25,704.75,702.8,705.55,702.0,0.0025,703.0,704.2633315939621
2003-06-26,697.15,704.5,706.75,696.7,-0.0108,704.75,701.772429023899
2003-06-27,699.55,696.9,699.95,695.0,0.0034000000000000002,697.15,695.6235789417602
2003-06-30,699.25,699.3,701.25,695.8,-0.0004,699.55,701.1929677319669
2003-07-01,697.75,699.0,699.75,696.5,-0.0021,699.25,696.6164005788129
2003-07-02,695.75,697.5,697.75,694.4,-0.0029,697.75,700.1316610791355
2003-07-03,697.65,695.5,698.25,695.5,0.0027,695.75,692.2522417837206
2003-07-04,698.25,699.0,699.25,697.0,0.0009,697.65,696.3009168488595
2003-07-07,700.15,698.0,700.45,695.9,0.0027,698.25,698.5131500231195
2003-07-08,705.25,699.9,706.55,699.9,0.0073,700.15,699.242142730428
2003-07-09,703.35,705.0,705.25,702.0,-0.0027,705.25,707.0398051669954
2003-07-10,703.25,703.1,706.65,702.3,-0.0001,703.35,698.4783314763254
2003-07-11,703.75,703.0,706.05,703.0,0.0007000000000000001,703.25,704.6451384488557
2003-07-14,700.55,703.5,703.75,700.1,-0.0045000000000000005,703.75,704.9039467721958
2003-07-15,698.55,700.3,701.15,697.0,-0.0029,700.55,700.0309470409978
2003-07-16,699.0,698.3,700.45,696.6,0.0006,698.55,697.8180845936943
2003-07-17,699.95,698.85,700.25,696.8,0.0014000000000000002,699.0,697.1050218828811
2003-07-18,702.75,699.7,703.35,699.7,0.004,699.95,700.7824097876927
2003-07-21,702.25,702.5,703.25,700.7,-0.0007000000000000001,702.75,702.9695406727715
2003-07-22,704.45,702.0,705.05,701.5,0.0031,702.25,704.7681035887061
2003-07-23,703.95,704.2,706.75,702.5,-0.0007000000000000001,704.45,703.3106546197739
2003-07-24,702.45,703.8,705.9,701.0,-0.0021,703.95,703.7158081686347
2003-07-25,700.45,702.2,702.45,700.2,-0.0028000000000000004,702.45,703.648574983178
2003-07-28,700.05,700.5,701.35,698.6,-0.0006,700.45,699.5764529935359
2003-07-29,703.05,699.8,704.05,699.8,0.0043,700.05,700.0808405922028
2003-07-30,707.25,702.8,707.45,702.8,0.006,703.05,701.8457595243699
2003-07-31,707.75,707.0,708.15,704.3,0.0007000000000000001,707.25,706.0532644736764
2003-08-01,709.55,707.5,710.55,706.9,0.0025,707.75,708.5072702366732
2003-08-04,714.85,714.6,714.85,714.6,0.0075,709.55,707.6391926233011
2003-08-05,712.25,714.6,714.95,710.6,-0.0036,714.85,716.4006721274319
2003-08-06,711.35,711.1,712.25,708.9,-0.0013,712.25,710.7374149061229
2003-08-07,703.55,711.1,711.75,703.3,-0.011000000000000001,711.35,711.5205262761674
2003-08-08,702.45,706.5,706.75,700.75,-0.0016,703.55,701.9965417968997
2003-08-11,703.3,702.0,703.3,700.8,0.0012,702.45,703.2911780844785
2003-08-12,702.3,703.0,704.45,701.3,-0.0014000000000000002,703.3,704.7998061132749
2003-08-13,704.8,702.05,705.75,702.05,0.0036,702.3,703.7589599868935
2003-08-14,704.25,704.55,704.85,702.0,-0.0008,704.8,702.2506984396704
2003-08-15,704.25,704.0,704.25,704.0,0.0,704.25,705.1576427282664
2003-08-18,703.95,704.0,704.75,701.7,-0.0004,704.25,707.6000992819603
2003-08-19,703.35,703.5,705.95,702.3,-0.0009,703.95,703.4871216884022
2003-08-20,702.35,705.05,705.3,701.2,-0.0014000000000000002,703.35,704.4921629001055
2003-08-21,698.8,702.0,703.35,697.2,-0.0051,702.35,699.9131938779927
2003-08-22,697.25,698.55,699.25,696.2,-0.0022,698.8,698.651831044343
2003-08-25,697.25,697.0,697.75,696.0,0.0,697.25,697.8748167919958
2003-08-26,700.05,697.1,700.05,696.8,0.004,697.25,697.0920538639565
2003-08-27,698.75,699.5,700.85,697.3,-0.0019,700.05,701.8154375175579
2003-08-28,698.45,698.5,700.35,697.8,-0.0004,698.75,695.8397493326503
2003-08-29,697.25,698.2,699.25,696.3,-0.0017000000000000001,698.45,698.4448176429453
2003-09-01,697.35,697.0,697.85,696.3,0.0001,697.25,698.7447818616793
2003-09-02,694.8,697.4,697.65,694.3,-0.0037,697.35,696.619551539314
2003-09-03,691.25,694.5,694.75,689.8,-0.0051,694.8,694.8265259946459
2003-09-04,683.75,691.0,694.95,682.0,-0.0108,691.25,687.9529591678862
2003-09-05,683.55,683.3,684.7,680.1,-0.0003,683.75,680.3829806814934
2003-09-08,683.05,683.3,684.55,681.0,-0.0007000000000000001,683.55,683.4814300028179
2003-09-09,683.45,682.8,684.45,682.2,0.0006,683.05,682.8551623538706
2003-09-10,675.25,683.2,684.35,674.7,-0.012,683.45,681.9298335391738
2003-09-11,672.55,675.0,675.55,670.6,-0.004,675.25,671.4409352701833
2003-09-12,670.45,672.3,675.25,668.3,-0.0031,672.55,671.5694811014184
2003-09-15,670.55,670.0,671.55,669.5,0.0001,670.45,669.5014967056388
2003-09-16,666.25,670.2,670.55,665.0,-0.0064,670.55,667.8176399013565
2003-09-17,667.25,666.0,667.25,665.0,0.0015,666.25,660.431891598391
2003-09-18,667.25,667.0,667.25,666.0,0.0,667.25,659.7152314939946
2003-09-19,667.25,667.0,667.25,667.0,0.0,667.25,666.5316416299935
2003-09-22,657.55,667.0,667.25,657.0,-0.014499999999999999,667.25,667.8362589554954
2003-09-23,661.5,657.3,661.55,653.2,0.006,657.55,655.579087711609
2003-09-24,656.35,661.25,663.45,653.5,-0.0078000000000000005,661.5,657.9532740209173
2003-09-25,664.6,656.1,665.15,654.2,0.0126,656.35,653.2086560826123
2003-09-26,664.45,664.25,668.15,660.0,-0.0002,664.6,659.0547966834921
2003-09-29,660.75,664.2,668.15,659.75,-0.005600000000000001,664.45,660.855359091928
2003-09-30,661.05,659.0,661.85,659.0,0.0005,660.75,661.2718345481087
2003-10-01,656.95,660.8,661.05,656.3,-0.0062,661.05,660.0150480656516
2003-10-02,661.45,656.7,663.55,656.7,0.0068000000000000005,656.95,661.7670626442597
2003-10-03,660.0,661.2,661.75,657.8,-0.0022,661.45,664.4041019993075
2003-10-06,658.45,659.0,661.25,658.2,-0.0023,660.0,653.4682430627556
2003-10-07,648.55,659.5,659.8,648.0,-0.015,658.45,658.6164784967685
2003-10-08,646.5,648.0,648.55,642.8,-0.0032,648.55,648.1740393485826
2003-10-09,643.55,646.25,646.55,643.3,-0.0046,646.5,646.9277759206627
2003-10-10,646.75,643.1,647.7,643.0,0.005,643.55,645.5291937513366
2003-10-13,643.35,646.0,646.75,643.0,-0.0053,646.75,641.6996342726816
2003-10-14,645.45,643.0,646.25,640.0,0.0033,643.35,638.1043428448334
2003-10-15,645.35,644.5,650.05,644.1,-0.0002,645.45,639.5718337921711
2003-10-16,645.75,645.1,646.45,643.3,0.0006,645.35,647.5778378344913
2003-10-17,647.25,645.5,651.25,645.5,0.0023,645.75,645.0560339968766
2003-10-20,646.25,647.0,648.4,644.4,-0.0015,647.25,642.7727957680896
2003-10-21,644.85,646.0,646.25,643.2,-0.0022,646.25,644.2827747049869
2003-10-22,639.25,644.5,644.75,638.0,-0.0087,644.85,642.9489974653441
2003-10-23,632.75,632.5,632.75,632.5,-0.0102,639.25,642.6875690475362
2003-10-24,635.55,632.5,637.05,632.5,0.0044,632.75,635.7355229608442
2003-10-27,636.05,634.0,638.35,634.0,0.0008,635.55,632.2945144751158
2003-10-28,637.85,635.75,639.05,634.2,0.0028000000000000004,636.05,634.8522329909141
2003-10-29,633.25,635.6,636.35,632.0,-0.0072,637.85,634.2160239903982
2003-10-30,627.85,633.1,633.35,626.1,-0.0085,633.25,630.2351992469528
2003-10-31,626.5,627.6,628.25,625.2,-0.0022,627.85,630.2804479917987
2003-11-03,625.75,626.8,627.75,625.0,-0.0012,626.5,627.2114043707465
2003-11-04,625.15,625.5,626.85,623.9,-0.001,625.75,625.2236650234701
2003-11-05,629.55,624.75,629.55,623.6,0.006999999999999999,625.15,618.7942937880241
2003-11-06,624.75,629.3,632.75,623.0,-0.0076,629.55,623.406949233974
2003-11-07,614.25,624.5,625.25,614.0,-0.0168,624.75,627.2468120842348
2003-11-10,617.75,615.0,618.15,614.3,0.005699999999999999,614.25,615.9206367124796
2003-11-11,625.75,618.0,626.25,617.2,0.013000000000000001,617.75,619.0437993763021
2003-11-12,625.55,632.0,633.15,623.2,-0.0003,625.75,626.5432571084352
2003-11-13,625.45,625.3,627.85,624.0,-0.0002,625.55,619.0716121334549
2003-11-14,618.25,625.2,626.85,617.5,-0.0115,625.45,613.7463724051416
2003-11-17,625.25,618.5,625.75,618.0,0.0113,618.25,619.3260152592428
2003-11-18,631.75,625.0,632.25,624.5,0.0104,625.25,631.7091418526226
2003-11-19,631.45,631.5,635.25,630.5,-0.0005,631.75,631.4273007203284
2003-11-20,630.25,631.3,633.85,626.0,-0.0019,631.45,630.9070661317699
2003-11-21,629.25,630.0,631.55,626.3,-0.0016,630.25,624.8020988149796
2003-11-24,621.65,626.5,629.25,620.5,-0.0121,629.25,634.8650514175636
2003-11-25,623.25,621.4,624.25,618.2,0.0026,621.65,629.208525974773
2003-11-26,625.05,623.0,625.45,621.8,0.0029,623.25,623.407790079943
2003-11-27,623.75,626.2,626.75,623.0,-0.0021,625.05,622.8021994125488
2003-11-28,621.55,623.5,625.25,618.5,-0.0034999999999999996,623.75,622.0259149179615
2003-12-01,615.62,618.5,621.38,615.25,-0.0095,621.55,618.8693517438554
2003-12-02,612.55,615.4,615.65,611.2,-0.005,615.62,618.9462812023837
2003-12-03,602.25,612.3,612.55,602.0,-0.0168,612.55,614.4337858300047
2003-12-04,606.45,602.1,610.45,602.0,0.006999999999999999,602.25,598.4956885191147
2003-12-05,607.35,606.2,609.25,606.2,0.0015,606.45,602.8442945107503
2003-12-08,606.45,606.3,607.35,606.2,-0.0015,607.35,603.6749148062722
2003-12-09,605.25,606.2,607.05,602.0,-0.002,606.45,603.4197126677509
2003-12-10,607.55,605.0,608.95,605.0,0.0038,605.25,600.2717155851218
2003-12-11,599.75,607.3,607.85,599.0,-0.0128,607.55,608.5366869945695
2003-12-12,598.35,599.5,604.75,596.0,-0.0023,599.75,601.2112869292138
2003-12-15,596.85,596.0,597.45,594.5,-0.0025,598.35,598.1088325003716
2003-12-16,600.4,596.5,600.9,595.7,0.0059,596.85,598.744050073478
2003-12-17,602.75,600.2,602.95,597.6,0.0039000000000000003,600.4,600.38857750372
2003-12-18,597.5,602.5,602.8,597.0,-0.0087,602.75,600.146395683352
2003-12-19,593.55,597.2,597.45,592.9,-0.0066,597.5,595.3465958378174
2003-12-22,596.05,593.3,596.15,590.0,0.0042,593.55,591.9776508156699
2003-12-23,596.35,595.9,597.05,595.0,0.0005,596.05,597.1385583523506
2003-12-24,594.05,596.2,596.35,593.0,-0.0039000000000000003,596.35,595.0798833845978
2003-12-25,594.05,593.9,594.05,593.9,0.0,594.05,591.643537837471
2003-12-26,595.65,593.9,596.15,591.3,0.0027,594.05,590.648409858426
2003-12-29,597.45,595.0,600.95,595.0,0.003,595.65,591.8598099090818
2003-12-30,594.55,597.3,599.75,591.0,-0.0049,597.45,596.5865252843822
2003-12-31,593.12,592.5,594.52,592.2,-0.0024,594.55,592.9667761839958
2004-01-02,585.55,592.85,593.45,585.2,-0.0128,593.12,590.5629743854007
2004-01-05,572.55,584.0,584.5,572.0,-0.0222,585.55,584.5079323732231
2004-01-06,565.65,572.45,572.6,561.3,-0.0121,572.55,573.2845554192929
2004-01-07,569.0,565.5,569.85,565.5,0.0059,565.65,564.5653071856527
2004-01-08,564.65,568.75,572.65,564.0,-0.0076,569.0,568.3979114496409
2004-01-09,558.35,564.5,565.25,556.0,-0.011200000000000002,564.65,561.81705153424
2004-01-12,562.25,558.2,562.95,557.0,0.006999999999999999,558.35,558.8373694942538
2004-01-13,567.25,562.0,567.35,560.3,0.0089,562.25,564.6906997153853
2004-01-14,570.35,567.0,570.35,567.0,0.0055000000000000005,567.25,567.5251972457461
2004-01-15,574.55,570.2,574.65,564.0,0.0074,570.35,571.6105068233538
2004-01-16,574.25,574.4,581.55,573.0,-0.0005,574.55,570.230635049371
2004-01-19,570.25,574.0,574.25,569.5,-0.006999999999999999,574.25,568.7467336256614
2004-01-20,566.45,567.5,569.75,565.8,-0.0067,570.25,568.2488241381906
2004-01-21,566.15,566.3,568.15,561.9,-0.0005,566.45,565.2536606476766
2004-01-22,569.95,566.0,570.15,563.0,0.0067,566.15,563.6000638422287
2004-01-23,574.7,569.8,575.25,569.8,0.0083,569.95,568.3317971645604
2004-01-26,580.25,574.7,581.65,574.5,0.0097,574.7,576.9836636681399
2004-01-27,576.75,581.0,581.85,575.3,-0.006,580.25,584.4350754268892
2004-01-28,587.85,576.5,594.75,576.5,0.0192,576.75,573.4403669035823
2004-01-29,600.05,587.6,602.55,587.6,0.0208,587.85,597.6382700612731
2004-01-30,584.05,599.9,600.65,582.3,-0.026699999999999998,600.05,600.8218167210982
2004-02-02,578.55,583.0,583.55,573.5,-0.009399999999999999,584.05,575.1235730964373
2004-02-03,581.7,579.0,584.9,577.0,0.0054,578.55,582.589569575827
2004-02-04,587.45,581.0,590.35,581.0,0.009899999999999999,581.7,582.2645561927748
